-
AT|erro|nvl 0:(CFeRecepcao) diagnostico SOAP: motivo: Timeout
20201017140853|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017140853|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017140854|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017140900|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017140900|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017140900|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017140901|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017140901|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017140901|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017140902|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017140902|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017140903|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017140903|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017140903|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017140904|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017140904|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017140913|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017140913|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017140913|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017140913|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017140914|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017140914|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017140915|SAT-AC|info|nvl 1:(EnviarDadosVenda):264886 CF-e-SAT CFe35201003476811031111590009412350037841251713 gerado com sucesso
20201017140915|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017140919|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017140919|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017140919|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017140919|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017140938|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017140938|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017140938|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017140939|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017140939|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017140939|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017140939|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017140939|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017140939|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017140939|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017140940|SAT-AC|info|nvl 1:(EnviarDadosVenda):264998 CF-e-SAT CFe35201003476811031111590009412350037851513290 gerado com sucesso
20201017140940|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017141000|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141000|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141000|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141000|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017141000|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141000|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141000|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141000|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141000|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141001|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141001|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141001|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141001|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141001|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3785
20201017141001|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141001|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141001|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141009|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141009|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141009|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141010|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141019|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
20201017141019|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017141019|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017141019|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141039|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141039|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141039|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141039|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141049|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017141049|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017141049|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017141050|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017141051|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017141051|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
20201017141051|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Error observed by underlying SSL/TLS BIO: Connection reset by peer
20201017141051|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect error in tcp_connect()
20201017141051|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017141051|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141051|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017141052|SAT-AC|info|nvl 1:(EnviarDadosVenda):265134 CF-e-SAT CFe35201003476811031111590009412350037863569880 gerado com sucesso
20201017141052|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017141052|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141052|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141052|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141052|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141052|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141052|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141052|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141052|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141052|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3786
20201017141052|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141052|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141052|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141101|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141101|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141101|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141102|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141132|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141132|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141132|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141132|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141152|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141152|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141152|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141152|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141212|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141212|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141212|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141212|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017141212|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141212|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141212|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141212|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141212|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141212|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141212|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141212|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141212|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141212|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3786
20201017141213|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141213|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141213|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141221|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141221|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141221|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141222|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141240|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017141240|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017141240|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017141241|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017141241|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017141241|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017141242|SAT-AC|info|nvl 1:(EnviarDadosVenda):265229 CF-e-SAT CFe35201003476811031111590009412350037879428424 gerado com sucesso
20201017141242|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017141244|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141244|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141244|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141244|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141308|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141308|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141308|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141308|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141351|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: -1
20201017141351|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: End of file or no input: Operation interrupted or timed out (15 s recv delay) (15 s send delay)
20201017141351|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141351|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141351|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141351|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141351|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141351|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141351|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141351|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141351|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141351|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3787
20201017141351|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141351|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141351|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141400|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141400|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141400|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141401|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141421|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141421|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141421|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141421|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141442|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141442|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141442|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141442|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141502|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141502|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141502|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141502|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017141502|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141502|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141502|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141502|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141502|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141502|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141502|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141502|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141502|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141502|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3787
20201017141502|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141502|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141502|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141511|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141511|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141511|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141512|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141542|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141542|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141542|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141542|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141602|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141602|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141602|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141602|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141622|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141622|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141622|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141622|SEFAZ-SAT|erro|nvl 0:(CFeStatus) nao foi possivel estabelecer conexao com a SEFAZ
20201017141622|SAT-SEFAZ|erro|nvl 0:(CFeStatus) falha de comunicacao com a SEFAZ
20201017141622|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20201017141622|SAT|info|nvl 2:(diagnostico) tipo LAN: IPFIX
20201017141622|SAT|info|nvl 2:(diagnostico) IP: 010.010.010.202
20201017141622|SAT|info|nvl 2:(diagnostico) IP mascara: 255.255.255.000
20201017141622|SAT|info|nvl 2:(diagnostico) IP gateway: 010.010.010.252
20201017141622|SAT|info|nvl 2:(diagnostico) MAC: 02:01:00:94:12:35
20201017141622|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.105.186.005
20201017141622|SAT|info|nvl 2:(diagnostico) Servidor DNS: 010.106.068.066
20201017141622|SAT|info|nvl 2:(diagnostico) cupons pendentes de transmissao: 3787
20201017141622|SAT|info|nvl 2:(diagnostico) cupons pendentes de verificação: 0
20201017141622|SAT|info|nvl 2:(diagnostico) estado de operacao: desbloqueado
20201017141622|SAT|info|nvl 2:(diagnostico) 0x01cc
20201017141626|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017141627|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017141627|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017141627|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017141627|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017141628|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017141629|SAT-AC|info|nvl 1:(EnviarDadosVenda):265408 CF-e-SAT CFe35201003476811031111590009412350037889614140 gerado com sucesso
20201017141629|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017141632|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20201017141632|SAT|erro|nvl 1:falha na sincronizacao do relogio
20201017141632|SAT|info|nvl 2:(CFeStatus) forcado envio de status para a SEFAZ
20201017141633|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141654|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141654|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141654|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: SSL_connect failed in tcp_connect()
20201017141654|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141714|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 28
20201017141714|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: motivo: Timeout
20201017141714|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: detail: connect failed in tcp_connect()
20201017141714|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.08 acessado o webservice https://wssatsp.fazenda.sp.gov.br:443/CfeStatus/CfeStatus.asmx
20201017141731|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20201017141731|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20201017141732|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20201017141732|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20201017141732|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20201017141733|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20201017141733|SAT-AC|info|nvl 1:(EnviarDadosVenda):265534 CF-e-SAT CFe35201003476811031111590009412350037890743420 gerado com sucesso
20201017141734|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20201017141738|SEFAZ-SAT|erro|nvl 0:(CFeStatus) diagnostico SOAP: codigo: 30
